Order_ID,Order_Date,Customer_ID,Product_ID,Store_ID,Quantity,Discount,Payment_Mode,Created_At,Last_Updated
501523,2026-03-17T15:30:00.000Z,1322,P1148,S013,8,0.05,Cash,2026-03-17T16:58:00.000Z,2026-03-29T16:58:00.000Z
501526,2023-05-10T11:27:00.000Z,1494,P1140,S005,2,0.0,Cash,2023-05-10T14:11:00.000Z,2023-05-11T14:11:00.000Z
501537,2025-12-09T03:49:00.000Z,1242,P1060,S022,8,0.1,Upi,2025-12-09T06:29:00.000Z,2026-01-16T06:29:00.000Z
501538,2026-01-13T23:39:00.000Z,1037,P1088,S009,1,0.15,Debit Card,2026-01-14T01:35:00.000Z,2026-01-23T01:35:00.000Z
501544,2025-02-22T01:38:00.000Z,1430,P1026,S019,2,0.0,Credit Card,2025-02-22T02:05:00.000Z,2025-03-31T02:05:00.000Z
501574,2023-01-04T16:00:00.000Z,1197,P1079,S001,6,0.0,Credit Card,2023-01-04T16:01:00.000Z,2023-01-24T16:01:00.000Z
501632,2023-02-17T04:51:00.000Z,1039,P1046,S012,2,0.05,Net Banking,2023-02-17T05:18:00.000Z,2023-03-04T05:18:00.000Z
501654,2025-07-04T11:26:00.000Z,1484,P1084,S023,4,0.1,Wallet,2025-07-04T12:29:00.000Z,2025-07-17T12:29:00.000Z
501703,2025-05-14T11:42:00.000Z,1358,P1077,S011,7,0.1,Credit Card,2025-05-14T13:25:00.000Z,2025-05-14T13:25:00.000Z
501704,2024-09-14T13:39:00.000Z,1245,P1011,S022,8,0.0,Cash,2024-09-14T16:09:00.000Z,2024-11-11T16:09:00.000Z
501706,2024-12-19T21:31:00.000Z,1020,P1125,S025,2,0.15,Debit Card,2024-12-19T21:37:00.000Z,2025-01-12T21:37:00.000Z
501724,2023-05-20T15:32:00.000Z,1085,P1064,S021,7,0.1,Credit Card,2023-05-20T15:50:00.000Z,2023-06-25T15:50:00.000Z
501732,2025-11-17T07:20:00.000Z,1123,P1145,S007,6,0.1,Credit Card,2025-11-17T08:42:00.000Z,2026-01-14T08:42:00.000Z
501753,2023-02-14T12:36:00.000Z,1196,P1006,S016,7,0.15,Cash,2023-02-14T14:04:00.000Z,2023-03-09T14:04:00.000Z
501758,2024-09-30T05:33:00.000Z,1447,P1024,S020,1,0.2,Wallet,2024-09-30T05:50:00.000Z,2024-10-14T05:50:00.000Z
501765,2023-10-06T00:18:00.000Z,1410,P1126,S022,7,0.2,Net Banking,2023-10-06T02:15:00.000Z,2023-11-08T02:15:00.000Z
501767,2025-04-14T05:32:00.000Z,1413,P1010,S007,2,0.2,Debit Card,2025-04-14T07:39:00.000Z,2025-04-22T07:39:00.000Z
501798,2024-04-26T09:42:00.000Z,1124,P1119,S005,3,0.0,Upi,2024-04-26T11:05:00.000Z,2024-05-09T11:05:00.000Z
501816,2023-11-28T13:13:00.000Z,1050,P1074,S010,2,0.0,Credit Card,2023-11-28T13:54:00.000Z,2023-12-21T13:54:00.000Z
501820,2023-05-10T05:09:00.000Z,1268,P1137,S007,8,0.1,Upi,2023-05-10T06:36:00.000Z,2023-05-20T06:36:00.000Z
501823,2025-07-26T12:20:00.000Z,1102,P1011,S002,8,0.05,Upi,2025-07-26T15:04:00.000Z,2025-08-18T15:04:00.000Z
501841,2023-09-03T21:15:00.000Z,1021,P1060,S008,1,0.0,Wallet,2023-09-03T21:48:00.000Z,2023-10-18T21:48:00.000Z
501877,2023-12-04T21:17:00.000Z,1017,P1003,S025,1,0.0,Wallet,2023-12-04T22:43:00.000Z,2023-12-05T22:43:00.000Z
501888,2023-02-04T19:49:00.000Z,1481,P1135,S006,3,0.0,Upi,2023-02-04T22:31:00.000Z,2023-04-05T22:31:00.000Z
501900,2024-08-16T21:40:00.000Z,1150,P1062,S007,4,0.05,Debit Card,2024-08-16T21:54:00.000Z,2024-10-09T21:54:00.000Z
501908,2025-04-30T00:56:00.000Z,1110,P1101,S012,6,0.05,Upi,2025-04-30T03:34:00.000Z,2025-06-12T03:34:00.000Z
501913,2026-01-02T13:47:00.000Z,1188,P1006,S025,6,0.05,Cash,2026-01-02T13:57:00.000Z,2026-02-24T13:57:00.000Z
501986,2023-11-03T22:55:00.000Z,1056,P1073,S025,2,0.0,Debit Card,2023-11-04T01:39:00.000Z,2023-12-25T01:39:00.000Z
502018,2025-11-02T18:28:00.000Z,1108,P1096,S022,6,0.05,Credit Card,2025-11-02T19:57:00.000Z,2025-12-15T19:57:00.000Z
502030,2023-02-16T17:43:00.000Z,1269,P1036,S011,1,0.2,Wallet,2023-02-16T19:24:00.000Z,2023-03-28T19:24:00.000Z
502031,2024-10-30T04:09:00.000Z,1193,P1033,S001,4,0.0,Debit Card,2024-10-30T06:41:00.000Z,2024-11-17T06:41:00.000Z
502040,2025-07-13T11:27:00.000Z,1034,P1095,S015,6,0.1,Debit Card,2025-07-13T12:45:00.000Z,2025-08-21T12:45:00.000Z
502097,2024-05-27T05:03:00.000Z,1193,P1097,S022,5,0.2,Net Banking,2024-05-27T06:18:00.000Z,2024-07-24T06:18:00.000Z
502149,2023-10-10T15:18:00.000Z,1095,P1020,S004,3,0.1,Upi,2023-10-10T16:56:00.000Z,2023-11-17T16:56:00.000Z
502162,2025-09-17T08:57:00.000Z,1335,P1023,S017,5,0.2,Wallet,2025-09-17T11:56:00.000Z,2025-11-09T11:56:00.000Z
502167,2025-04-05T07:43:00.000Z,1240,P1076,S007,6,0.15,Debit Card,2025-04-05T08:29:00.000Z,2025-04-09T08:29:00.000Z
502173,2023-01-20T19:02:00.000Z,1171,P1084,S004,1,0.15,Wallet,2023-01-20T21:20:00.000Z,2023-03-20T21:20:00.000Z
502179,2023-08-16T10:13:00.000Z,1450,P1089,S021,5,0.15,Wallet,2023-08-16T10:59:00.000Z,2023-10-13T10:59:00.000Z
502182,2023-05-15T01:00:00.000Z,1491,P1056,S010,1,0.05,Wallet,2023-05-15T02:40:00.000Z,2023-06-02T02:40:00.000Z
502189,2024-02-01T18:54:00.000Z,1298,P1096,S008,1,0.0,Cash,2024-02-01T20:07:00.000Z,2024-02-20T20:07:00.000Z
502215,2025-07-30T11:25:00.000Z,1313,P1138,S008,3,0.0,Wallet,2025-07-30T13:54:00.000Z,2025-08-05T13:54:00.000Z
502282,2023-10-15T13:35:00.000Z,1157,P1080,S018,7,0.15,Cash,2023-10-15T15:33:00.000Z,2023-11-09T15:33:00.000Z
502308,2023-07-03T20:42:00.000Z,1456,P1074,S003,8,0.1,Credit Card,2023-07-03T22:46:00.000Z,2023-07-31T22:46:00.000Z
502316,2026-02-12T08:52:00.000Z,1121,P1008,S007,5,0.05,Upi,2026-02-12T10:56:00.000Z,2026-02-22T10:56:00.000Z
502319,2026-01-24T14:46:00.000Z,1470,P1122,S021,8,0.1,Debit Card,2026-01-24T15:12:00.000Z,2026-03-18T15:12:00.000Z
502326,2023-06-01T14:54:00.000Z,1423,P1125,S010,1,0.05,Net Banking,2023-06-01T15:06:00.000Z,2023-07-26T15:06:00.000Z
502351,2024-09-17T22:04:00.000Z,1084,P1065,S018,4,0.0,Debit Card,2024-09-17T22:15:00.000Z,2024-10-05T22:15:00.000Z
502356,2024-02-01T17:25:00.000Z,1050,P1001,S011,1,0.1,Credit Card,2024-02-01T18:13:00.000Z,2024-03-27T18:13:00.000Z
502377,2024-08-14T14:33:00.000Z,1106,P1103,S024,2,0.15,Debit Card,2024-08-14T17:14:00.000Z,2024-09-04T17:14:00.000Z
502395,2025-09-28T02:08:00.000Z,1374,P1090,S007,2,0.05,Wallet,2025-09-28T03:21:00.000Z,2025-10-19T03:21:00.000Z
502414,2025-12-26T19:35:00.000Z,1117,P1148,S001,4,0.1,Credit Card,2025-12-26T21:02:00.000Z,2026-01-25T21:02:00.000Z
502415,2023-07-14T22:05:00.000Z,1210,P1134,S010,5,0.05,Wallet,2023-07-15T00:23:00.000Z,2023-08-22T00:23:00.000Z
502418,2025-11-27T23:07:00.000Z,1092,P1037,S003,8,0.2,Cash,2025-11-28T01:38:00.000Z,2025-12-01T01:38:00.000Z
502425,2026-03-19T20:54:00.000Z,1054,P1114,S015,1,0.1,Debit Card,2026-03-19T21:36:00.000Z,2026-05-11T21:36:00.000Z
502434,2024-03-04T11:15:00.000Z,1361,P1002,S021,6,0.2,Debit Card,2024-03-04T13:53:00.000Z,2024-03-07T13:53:00.000Z
502445,2026-03-23T01:26:00.000Z,1134,P1001,S019,3,0.05,Net Banking,2026-03-23T03:32:00.000Z,2026-04-17T03:32:00.000Z
502449,2023-03-13T06:19:00.000Z,1258,P1134,S003,8,0.0,Net Banking,2023-03-13T07:12:00.000Z,2023-04-19T07:12:00.000Z
502457,2023-07-22T20:59:00.000Z,1385,P1071,S018,8,0.0,Net Banking,2023-07-22T21:35:00.000Z,2023-07-31T21:35:00.000Z
502465,2023-07-16T15:15:00.000Z,1490,P1145,S001,1,0.15,Credit Card,2023-07-16T15:49:00.000Z,2023-08-06T15:49:00.000Z
502483,2023-03-22T16:10:00.000Z,1294,P1136,S014,6,0.1,Cash,2023-03-22T16:40:00.000Z,2023-04-05T16:40:00.000Z
502498,2024-03-31T16:28:00.000Z,1393,P1074,S001,3,0.15,Credit Card,2024-03-31T19:00:00.000Z,2024-05-29T19:00:00.000Z
502501,2023-01-18T09:05:00.000Z,1049,P1144,S005,6,0.0,Net Banking,2023-01-18T09:45:00.000Z,2023-02-26T09:45:00.000Z
502518,2024-06-09T18:50:00.000Z,1497,P1103,S022,5,0.1,Wallet,2024-06-09T19:34:00.000Z,2024-06-10T19:34:00.000Z
502522,2026-01-04T00:25:00.000Z,1444,P1005,S012,2,0.0,Upi,2026-01-04T02:08:00.000Z,2026-01-20T02:08:00.000Z
502545,2024-08-22T16:04:00.000Z,1006,P1078,S004,7,0.2,Upi,2024-08-22T17:00:00.000Z,2024-08-23T17:00:00.000Z
502554,2025-08-17T04:02:00.000Z,1227,P1027,S001,8,0.05,Upi,2025-08-17T05:33:00.000Z,2025-08-21T05:33:00.000Z
502600,2024-10-14T04:42:00.000Z,1470,P1103,S009,7,0.0,Credit Card,2024-10-14T06:52:00.000Z,2024-11-23T06:52:00.000Z
502605,2025-06-23T15:58:00.000Z,1327,P1036,S009,8,0.2,Credit Card,2025-06-23T18:29:00.000Z,2025-07-22T18:29:00.000Z
502623,2023-04-06T13:01:00.000Z,1237,P1125,S022,1,0.1,Cash,2023-04-06T15:16:00.000Z,2023-04-15T15:16:00.000Z
502676,2025-09-19T00:05:00.000Z,1377,P1076,S022,3,0.1,Credit Card,2025-09-19T00:50:00.000Z,2025-09-19T00:50:00.000Z
502691,2025-12-17T23:12:00.000Z,1080,P1033,S013,1,0.0,Upi,2025-12-18T01:45:00.000Z,2025-12-23T01:45:00.000Z
502700,2025-04-16T13:06:00.000Z,1293,P1086,S016,3,0.1,Upi,2025-04-16T15:20:00.000Z,2025-05-13T15:20:00.000Z
502703,2025-10-13T15:31:00.000Z,1087,P1019,S016,6,0.0,Credit Card,2025-10-13T16:21:00.000Z,2025-11-23T16:21:00.000Z
502730,2025-11-24T12:03:00.000Z,1417,P1014,S013,4,0.0,Cash,2025-11-24T13:27:00.000Z,2026-01-22T13:27:00.000Z
502731,2025-03-21T07:27:00.000Z,1023,P1034,S024,2,0.15,Debit Card,2025-03-21T07:29:00.000Z,2025-04-13T07:29:00.000Z
502758,2024-05-03T21:11:00.000Z,1049,P1065,S023,1,0.0,Cash,2024-05-03T21:16:00.000Z,2024-06-08T21:16:00.000Z
502765,2025-11-02T22:02:00.000Z,1476,P1077,S024,8,0.0,Cash,2025-11-02T23:43:00.000Z,2025-11-27T23:43:00.000Z
502766,2023-01-08T06:35:00.000Z,1122,P1097,S002,6,0.2,Debit Card,2023-01-08T08:07:00.000Z,2023-01-11T08:07:00.000Z
502787,2023-01-16T03:26:00.000Z,1462,P1082,S024,8,0.2,Cash,2023-01-16T04:48:00.000Z,2023-02-07T04:48:00.000Z
502797,2023-05-22T06:17:00.000Z,1007,P1150,S025,7,0.0,Net Banking,2023-05-22T09:08:00.000Z,2023-06-28T09:08:00.000Z
502807,2023-09-22T19:20:00.000Z,1448,P1102,S023,5,0.0,Net Banking,2023-09-22T22:04:00.000Z,2023-10-25T22:04:00.000Z
502813,2026-01-28T18:53:00.000Z,1216,P1040,S008,3,0.15,Wallet,2026-01-28T18:58:00.000Z,2026-03-28T18:58:00.000Z
502820,2025-11-01T08:35:00.000Z,1211,P1053,S017,1,0.05,Upi,2025-11-01T10:46:00.000Z,2025-11-29T10:46:00.000Z
502835,2023-10-19T07:40:00.000Z,1399,P1069,S012,7,0.2,Debit Card,2023-10-19T08:57:00.000Z,2023-12-09T08:57:00.000Z
502839,2023-11-25T19:58:00.000Z,1076,P1113,S008,2,0.0,Cash,2023-11-25T22:58:00.000Z,2024-01-06T22:58:00.000Z
502842,2024-12-11T20:47:00.000Z,1127,P1150,S014,7,0.0,Cash,2024-12-11T21:52:00.000Z,2025-01-14T21:52:00.000Z
502845,2025-06-24T00:21:00.000Z,1083,P1043,S003,2,0.15,Net Banking,2025-06-24T00:24:00.000Z,2025-08-23T00:24:00.000Z
502847,2025-09-09T12:44:00.000Z,1303,P1066,S018,4,0.15,Cash,2025-09-09T12:58:00.000Z,2025-10-24T12:58:00.000Z
502861,2024-11-16T10:04:00.000Z,1480,P1070,S025,5,0.1,Net Banking,2024-11-16T10:57:00.000Z,2025-01-08T10:57:00.000Z
502896,2024-12-26T07:43:00.000Z,1052,P1101,S017,4,0.15,Upi,2024-12-26T09:51:00.000Z,2024-12-31T09:51:00.000Z
502907,2024-04-19T08:17:00.000Z,1470,P1108,S016,4,0.1,Net Banking,2024-04-19T09:12:00.000Z,2024-05-19T09:12:00.000Z
502943,2023-12-25T02:41:00.000Z,1285,P1058,S001,7,0.05,Debit Card,2023-12-25T04:51:00.000Z,2024-02-06T04:51:00.000Z
502989,2023-11-24T05:17:00.000Z,1363,P1095,S004,1,0.0,Cash,2023-11-24T07:44:00.000Z,2023-12-12T07:44:00.000Z
503003,2023-06-25T22:13:00.000Z,1437,P1086,S021,5,0.2,Debit Card,2023-06-25T23:50:00.000Z,2023-06-25T23:50:00.000Z
503006,2023-01-02T02:06:00.000Z,1201,P1029,S016,6,0.2,Wallet,2023-01-02T03:30:00.000Z,2023-01-20T03:30:00.000Z
503090,2024-09-30T06:21:00.000Z,1034,P1036,S015,5,0.05,Credit Card,2024-09-30T07:19:00.000Z,2024-11-25T07:19:00.000Z
503117,2024-07-15T10:03:00.000Z,1091,P1002,S005,7,0.2,Credit Card,2024-07-15T10:05:00.000Z,2024-09-04T10:05:00.000Z
503137,2024-09-10T09:50:00.000Z,1196,P1046,S016,7,0.05,Wallet,2024-09-10T11:30:00.000Z,2024-11-05T11:30:00.000Z
503168,2025-11-06T02:04:00.000Z,1494,P1121,S007,7,0.15,Upi,2025-11-06T02:56:00.000Z,2025-11-19T02:56:00.000Z
503202,2023-03-10T04:21:00.000Z,1350,P1062,S018,6,0.15,Cash,2023-03-10T04:35:00.000Z,2023-05-04T04:35:00.000Z
503210,2023-08-03T17:04:00.000Z,1101,P1057,S012,8,0.15,Upi,2023-08-03T19:56:00.000Z,2023-08-12T19:56:00.000Z
503213,2025-06-29T17:20:00.000Z,1261,P1142,S020,8,0.15,Debit Card,2025-06-29T20:18:00.000Z,2025-07-01T20:18:00.000Z
503230,2024-08-08T00:20:00.000Z,1247,P1062,S020,7,0.05,Credit Card,2024-08-08T01:31:00.000Z,2024-09-30T01:31:00.000Z
503232,2024-09-23T15:19:00.000Z,1125,P1055,S018,2,0.1,Cash,2024-09-23T17:14:00.000Z,2024-11-17T17:14:00.000Z
503239,2026-02-01T19:20:00.000Z,1319,P1015,S019,5,0.0,Credit Card,2026-02-01T20:47:00.000Z,2026-03-29T20:47:00.000Z
503240,2026-02-08T12:21:00.000Z,1266,P1029,S013,8,0.1,Net Banking,2026-02-08T13:53:00.000Z,2026-03-31T13:53:00.000Z
503246,2025-04-02T02:12:00.000Z,1171,P1092,S012,4,0.0,Upi,2025-04-02T03:15:00.000Z,2025-04-07T03:15:00.000Z
503253,2024-05-27T04:51:00.000Z,1275,P1037,S014,3,0.05,Wallet,2024-05-27T05:22:00.000Z,2024-06-21T05:22:00.000Z
503259,2024-12-17T02:18:00.000Z,1462,P1012,S011,1,0.05,Wallet,2024-12-17T03:43:00.000Z,2024-12-28T03:43:00.000Z
503260,2025-11-22T12:01:00.000Z,1148,P1142,S001,3,0.05,Debit Card,2025-11-22T13:38:00.000Z,2025-11-24T13:38:00.000Z
503287,2025-04-20T17:03:00.000Z,1267,P1066,S014,1,0.0,Wallet,2025-04-20T19:28:00.000Z,2025-05-30T19:28:00.000Z
503299,2023-05-21T04:36:00.000Z,1142,P1077,S004,5,0.2,Credit Card,2023-05-21T07:29:00.000Z,2023-07-04T07:29:00.000Z
503331,2023-05-20T04:56:00.000Z,1391,P1134,S013,7,0.2,Upi,2023-05-20T07:05:00.000Z,2023-07-14T07:05:00.000Z
503336,2023-07-19T22:34:00.000Z,1392,P1088,S003,4,0.15,Cash,2023-07-20T01:24:00.000Z,2023-09-12T01:24:00.000Z
503339,2024-06-16T12:42:00.000Z,1015,P1020,S009,4,0.05,Credit Card,2024-06-16T13:16:00.000Z,2024-06-26T13:16:00.000Z
503346,2024-09-01T20:21:00.000Z,1315,P1110,S015,5,0.0,Net Banking,2024-09-01T22:03:00.000Z,2024-09-17T22:03:00.000Z
503373,2025-11-29T04:59:00.000Z,1281,P1122,S002,8,0.15,Cash,2025-11-29T06:43:00.000Z,2026-01-18T06:43:00.000Z
503395,2024-10-16T20:47:00.000Z,1051,P1092,S006,7,0.2,Cash,2024-10-16T20:51:00.000Z,2024-12-04T20:51:00.000Z
503399,2024-11-18T14:38:00.000Z,1069,P1103,S016,2,0.1,Wallet,2024-11-18T15:17:00.000Z,2024-12-02T15:17:00.000Z
503410,2024-12-02T09:39:00.000Z,1254,P1043,S020,7,0.1,Cash,2024-12-02T11:37:00.000Z,2025-01-04T11:37:00.000Z
503423,2024-04-28T12:20:00.000Z,1369,P1052,S005,1,0.2,Upi,2024-04-28T12:22:00.000Z,2024-04-30T12:22:00.000Z
503435,2023-11-08T04:57:00.000Z,1352,P1077,S011,7,0.1,Upi,2023-11-08T07:42:00.000Z,2023-12-30T07:42:00.000Z
503454,2024-06-06T11:18:00.000Z,1105,P1106,S015,2,0.1,Cash,2024-06-06T13:53:00.000Z,2024-07-11T13:53:00.000Z
503485,2024-12-01T02:44:00.000Z,1081,P1081,S021,2,0.15,Net Banking,2024-12-01T05:44:00.000Z,2024-12-15T05:44:00.000Z
503509,2025-09-08T21:51:00.000Z,1233,P1024,S009,2,0.05,Debit Card,2025-09-08T23:30:00.000Z,2025-10-13T23:30:00.000Z
503524,2025-03-25T09:07:00.000Z,1033,P1058,S001,3,0.05,Cash,2025-03-25T11:10:00.000Z,2025-04-18T11:10:00.000Z
503539,2025-09-08T21:13:00.000Z,1234,P1004,S007,7,0.05,Debit Card,2025-09-08T22:53:00.000Z,2025-11-06T22:53:00.000Z
503551,2024-01-25T21:17:00.000Z,1450,P1071,S007,8,0.1,Credit Card,2024-01-26T00:11:00.000Z,2024-02-04T00:11:00.000Z
503552,2026-03-22T03:27:00.000Z,1435,P1144,S001,2,0.15,Wallet,2026-03-22T05:53:00.000Z,2026-03-31T05:53:00.000Z
503553,2025-03-22T07:07:00.000Z,1461,P1110,S020,7,0.2,Cash,2025-03-22T08:55:00.000Z,2025-05-14T08:55:00.000Z
503579,2024-04-30T15:37:00.000Z,1299,P1077,S009,6,0.0,Wallet,2024-04-30T16:49:00.000Z,2024-06-08T16:49:00.000Z
503581,2025-05-22T04:24:00.000Z,1475,P1088,S010,4,0.1,Cash,2025-05-22T07:07:00.000Z,2025-07-10T07:07:00.000Z
503585,2025-05-03T21:51:00.000Z,1194,P1123,S017,5,0.05,Debit Card,2025-05-04T00:12:00.000Z,2025-05-08T00:12:00.000Z
503589,2024-08-01T00:15:00.000Z,1298,P1088,S005,6,0.0,Wallet,2024-08-01T01:03:00.000Z,2024-08-27T01:03:00.000Z
503598,2024-04-30T20:45:00.000Z,1187,P1099,S010,5,0.15,Net Banking,2024-04-30T23:26:00.000Z,2024-05-01T23:26:00.000Z
503608,2024-02-01T21:15:00.000Z,1119,P1019,S024,3,0.2,Cash,2024-02-02T00:10:00.000Z,2024-03-25T00:10:00.000Z
503614,2025-05-01T22:26:00.000Z,1297,P1083,S005,5,0.15,Cash,2025-05-01T23:59:00.000Z,2025-06-02T23:59:00.000Z
503640,2024-10-17T10:31:00.000Z,1408,P1118,S010,1,0.1,Net Banking,2024-10-17T10:53:00.000Z,2024-12-07T10:53:00.000Z
503646,2025-05-18T16:39:00.000Z,1373,P1083,S020,4,0.05,Upi,2025-05-18T19:00:00.000Z,2025-06-29T19:00:00.000Z
503664,2025-06-20T21:11:00.000Z,1385,P1126,S003,7,0.05,Debit Card,2025-06-20T23:57:00.000Z,2025-08-04T23:57:00.000Z
503706,2023-12-04T11:30:00.000Z,1299,P1146,S002,1,0.1,Cash,2023-12-04T13:56:00.000Z,2023-12-24T13:56:00.000Z
503708,2023-06-26T17:57:00.000Z,1489,P1030,S007,5,0.05,Debit Card,2023-06-26T20:29:00.000Z,2023-07-01T20:29:00.000Z
503727,2024-09-02T06:54:00.000Z,1386,P1104,S011,8,0.1,Debit Card,2024-09-02T07:01:00.000Z,2024-10-23T07:01:00.000Z
503752,2024-01-07T19:22:00.000Z,1314,P1100,S014,6,0.1,Credit Card,2024-01-07T20:27:00.000Z,2024-01-25T20:27:00.000Z
503755,2024-09-18T14:37:00.000Z,1146,P1082,S019,3,0.05,Debit Card,2024-09-18T17:26:00.000Z,2024-11-07T17:26:00.000Z
503803,2025-10-09T13:30:00.000Z,1153,P1146,S019,7,0.05,Credit Card,2025-10-09T13:53:00.000Z,2025-12-03T13:53:00.000Z
503807,2024-08-14T00:12:00.000Z,1179,P1083,S024,5,0.15,Debit Card,2024-08-14T02:34:00.000Z,2024-09-19T02:34:00.000Z
503829,2024-01-17T05:07:00.000Z,1387,P1061,S024,7,0.1,Debit Card,2024-01-17T06:33:00.000Z,2024-01-19T06:33:00.000Z
503840,2024-07-26T18:22:00.000Z,1022,P1145,S025,5,0.0,Wallet,2024-07-26T19:03:00.000Z,2024-08-03T19:03:00.000Z
503861,2026-01-11T12:27:00.000Z,1098,P1079,S020,3,0.1,Cash,2026-01-11T12:29:00.000Z,2026-03-01T12:29:00.000Z
503870,2023-06-24T04:58:00.000Z,1470,P1067,S024,4,0.0,Debit Card,2023-06-24T07:26:00.000Z,2023-07-11T07:26:00.000Z
503871,2023-06-03T08:55:00.000Z,1463,P1138,S016,4,0.1,Wallet,2023-06-03T09:02:00.000Z,2023-07-24T09:02:00.000Z
503919,2024-01-07T13:19:00.000Z,1089,P1015,S012,7,0.2,Net Banking,2024-01-07T14:16:00.000Z,2024-02-19T14:16:00.000Z
503926,2024-08-23T06:44:00.000Z,1211,P1071,S009,8,0.0,Credit Card,2024-08-23T07:33:00.000Z,2024-10-16T07:33:00.000Z
503927,2025-02-22T06:09:00.000Z,1430,P1127,S022,7,0.1,Net Banking,2025-02-22T08:14:00.000Z,2025-03-19T08:14:00.000Z
503931,2023-01-12T17:46:00.000Z,1426,P1135,S020,7,0.1,Credit Card,2023-01-12T18:55:00.000Z,2023-02-24T18:55:00.000Z
503968,2025-06-13T08:54:00.000Z,1182,P1026,S017,6,0.05,Debit Card,2025-06-13T09:27:00.000Z,2025-07-20T09:27:00.000Z
503989,2025-08-23T17:20:00.000Z,1321,P1149,S015,4,0.05,Cash,2025-08-23T18:00:00.000Z,2025-08-28T18:00:00.000Z
504007,2026-02-21T15:08:00.000Z,1027,P1058,S015,4,0.05,Cash,2026-02-21T15:55:00.000Z,2026-04-19T15:55:00.000Z
504011,2023-01-05T01:56:00.000Z,1035,P1034,S013,8,0.15,Debit Card,2023-01-05T03:26:00.000Z,2023-01-26T03:26:00.000Z
504059,2024-02-24T11:25:00.000Z,1475,P1146,S024,8,0.1,Wallet,2024-02-24T12:26:00.000Z,2024-04-18T12:26:00.000Z
504069,2025-09-04T11:14:00.000Z,1432,P1085,S006,7,0.0,Upi,2025-09-04T12:14:00.000Z,2025-09-25T12:14:00.000Z
504098,2023-08-26T20:43:00.000Z,1145,P1041,S019,5,0.2,Upi,2023-08-26T21:09:00.000Z,2023-10-06T21:09:00.000Z
504110,2026-01-04T13:28:00.000Z,1230,P1122,S013,1,0.1,Credit Card,2026-01-04T13:38:00.000Z,2026-02-25T13:38:00.000Z
504118,2026-01-29T20:27:00.000Z,1245,P1011,S009,3,0.05,Debit Card,2026-01-29T22:39:00.000Z,2026-01-30T22:39:00.000Z
504133,2025-06-26T23:43:00.000Z,1072,P1031,S003,3,0.15,Wallet,2025-06-27T01:04:00.000Z,2025-08-22T01:04:00.000Z
504140,2023-05-12T09:36:00.000Z,1245,P1003,S007,3,0.0,Debit Card,2023-05-12T12:11:00.000Z,2023-06-17T12:11:00.000Z
504145,2024-04-20T19:22:00.000Z,1441,P1119,S005,2,0.15,Cash,2024-04-20T21:10:00.000Z,2024-06-07T21:10:00.000Z
504156,2023-01-18T04:03:00.000Z,1039,P1091,S007,8,0.2,Wallet,2023-01-18T06:02:00.000Z,2023-02-27T06:02:00.000Z
504162,2025-10-04T17:44:00.000Z,1484,P1072,S004,1,0.1,Net Banking,2025-10-04T17:47:00.000Z,2025-11-30T17:47:00.000Z
504164,2024-08-21T09:52:00.000Z,1357,P1067,S019,7,0.15,Upi,2024-08-21T11:59:00.000Z,2024-08-24T11:59:00.000Z
504182,2024-09-28T01:11:00.000Z,1100,P1089,S018,6,0.2,Credit Card,2024-09-28T02:00:00.000Z,2024-10-06T02:00:00.000Z
504200,2023-09-29T04:59:00.000Z,1462,P1007,S006,4,0.2,Credit Card,2023-09-29T07:53:00.000Z,2023-10-16T07:53:00.000Z
504202,2023-03-04T21:17:00.000Z,1373,P1100,S011,6,0.0,Upi,2023-03-04T21:27:00.000Z,2023-03-21T21:27:00.000Z
504203,2023-12-01T17:24:00.000Z,1041,P1032,S001,6,0.0,Credit Card,2023-12-01T18:23:00.000Z,2024-01-02T18:23:00.000Z
504241,2026-01-02T08:39:00.000Z,1440,P1114,S024,8,0.0,Wallet,2026-01-02T11:32:00.000Z,2026-02-09T11:32:00.000Z
504253,2024-04-17T18:05:00.000Z,1352,P1080,S012,8,0.15,Cash,2024-04-17T18:30:00.000Z,2024-05-12T18:30:00.000Z
504263,2024-06-22T21:01:00.000Z,1129,P1129,S018,6,0.1,Net Banking,2024-06-22T22:43:00.000Z,2024-07-14T22:43:00.000Z
504285,2024-03-27T15:27:00.000Z,1132,P1113,S013,2,0.15,Credit Card,2024-03-27T16:57:00.000Z,2024-04-17T16:57:00.000Z
504304,2024-08-06T02:21:00.000Z,1211,P1052,S011,2,0.15,Debit Card,2024-08-06T03:36:00.000Z,2024-09-22T03:36:00.000Z
504313,2023-10-20T03:01:00.000Z,1103,P1093,S021,3,0.1,Wallet,2023-10-20T05:39:00.000Z,2023-12-08T05:39:00.000Z
504322,2025-04-25T17:52:00.000Z,1085,P1122,S002,5,0.15,Credit Card,2025-04-25T20:27:00.000Z,2025-06-09T20:27:00.000Z
504326,2024-07-10T08:38:00.000Z,1010,P1063,S022,6,0.0,Net Banking,2024-07-10T09:43:00.000Z,2024-09-04T09:43:00.000Z
504344,2024-12-18T05:45:00.000Z,1083,P1093,S005,1,0.05,Upi,2024-12-18T07:40:00.000Z,2025-01-11T07:40:00.000Z
504377,2025-04-21T13:12:00.000Z,1400,P1016,S004,5,0.05,Upi,2025-04-21T14:14:00.000Z,2025-05-08T14:14:00.000Z
