Order_ID,Order_Date,Customer_ID,Product_ID,Store_ID,Quantity,Discount,Payment_Mode,Created_At,Last_Updated
503034,2024-02-15 22:11:00,1046,P1149,S003,5,0.05,Net Banking,2024-02-15 22:43:00,2024-04-08 22:43:00
503035,2023-01-28 14:01:00,1146,P1123,S022,4,0.15,UPI,2023-01-28 15:33:00,2023-03-13 15:33:00
503036,2023-08-22 10:31:00,1059,P1022,S011,1,0.0,UPI,2023-08-22 13:14:00,2023-09-28 13:14:00
503037,2023-05-22 12:45:00,1005,P1008,S017,1,0.05,Cash,2023-05-22 13:23:00,2023-06-17 13:23:00
503038,2024-12-15 17:36:00,1134,P1120,S011,8,0.2,Credit Card,2024-12-15 18:29:00,2025-01-26 18:29:00
503039,2024-03-27 10:18:00,1366,P1053,S012,8,0.0,Net Banking,2024-03-27 12:27:00,2024-04-28 12:27:00
503040,2024-01-18 03:18:00,1242,P1146,S003,5,0.15,Credit Card,2024-01-18 05:44:00,2024-02-12 05:44:00
503041,2025-10-31 13:40:00,1146,P1062,S005,1,0.05,UPI,2025-10-31 15:19:00,2025-12-24 15:19:00
503042,2025-10-10 22:08:00,1217,P1094,S005,3,0.1,Cash,2025-10-11 00:56:00,2025-11-06 00:56:00
503043,2026-01-08 10:16:00,1086,P1128,S022,3,0.1,UPI,2026-01-08 12:47:00,2026-03-06 12:47:00
503044,2023-03-22 01:44:00,1073,P1006,S018,7,0.0,UPI,2023-03-22 04:36:00,2023-05-03 04:36:00
503045,2024-09-14 21:47:00,1009,P1082,S003,1,0.2,Debit Card,2024-09-14 23:23:00,2024-11-03 23:23:00
503046,2024-07-27 06:52:00,1450,P1030,S013,4,0.0,Wallet,2024-07-27 07:28:00,2024-08-27 07:28:00
503047,2024-02-10 07:20:00,1336,P1056,S013,4,0.0,UPI,2024-02-10 09:07:00,2024-04-04 09:07:00
503048,2023-04-30 01:46:00,1027,P1135,S020,4,0.0,Net Banking,2023-04-30 01:55:00,2023-06-06 01:55:00
503049,2025-06-27 16:07:00,1482,P1080,S018,1,0.05,Net Banking,2025-06-27 16:07:00,2025-08-17 16:07:00
503050,2024-04-17 10:44:00,1172,P1140,S020,3,0.2,Wallet,2024-04-17 11:55:00,2024-04-21 11:55:00
503051,2023-04-14 19:47:00,1473,P1068,S023,4,0.15,Cash,2023-04-14 20:45:00,2023-04-17 20:45:00
503052,2025-05-19 02:15:00,1088,P1137,S021,1,0.2,UPI,2025-05-19 04:01:00,2025-06-13 04:01:00
503053,2023-10-15 04:43:00,1267,P1018,S012,5,0.15,Wallet,2023-10-15 07:25:00,2023-11-11 07:25:00
503054,2024-06-09 14:54:00,1178,P1057,S003,2,0.0,Debit Card,2024-06-09 14:54:00,2024-08-03 14:54:00
503055,2026-01-28 06:43:00,1442,P1111,S016,4,0.2,Cash,2026-01-28 07:45:00,2026-01-28 07:45:00
503056,2025-10-28 09:08:00,1300,P1032,S024,5,0.05,Wallet,2025-10-28 09:32:00,2025-12-02 09:32:00
503057,2025-05-14 19:14:00,1376,P1092,S021,1,0.0,Cash,2025-05-14 21:15:00,2025-06-09 21:15:00
503058,2025-09-21 13:30:00,1051,P1131,S016,8,0.15,Credit Card,2025-09-21 16:26:00,2025-11-15 16:26:00
503059,2025-12-23 17:51:00,1475,P1061,S014,6,0.0,UPI,2025-12-23 18:46:00,2026-01-18 18:46:00
503060,2025-03-23 20:10:00,1206,P1045,S019,3,0.05,Cash,2025-03-23 22:07:00,2025-05-21 22:07:00
503061,2025-06-04 13:28:00,1354,P1132,S001,4,0.15,Wallet,2025-06-04 15:39:00,2025-07-27 15:39:00
503062,2025-03-24 02:25:00,1096,P1141,S021,1,0.15,Debit Card,2025-03-24 03:48:00,2025-04-03 03:48:00
503063,2024-05-10 10:36:00,1070,P1083,S011,8,0.15,Cash,2024-05-10 12:53:00,2024-05-16 12:53:00
503064,2023-11-08 13:20:00,1254,P1098,S010,1,0.2,CREDIT CARD,2023-11-08 15:54:00,2023-12-31 15:54:00
503065,2026-02-14 11:47:00,1163,P1008,S003,5,0.0,Cash,2026-02-14 14:03:00,2026-02-15 14:03:00
503066,2023-08-12 12:21:00,1299,P1049,S019,2,0.05,NET BANKING,2023-08-12 14:24:00,2023-09-16 14:24:00
503067,2024-12-22 12:22:00,1273,P1113,S003,2,0.1,Net Banking,2024-12-22 12:45:00,2025-01-25 12:45:00
503068,2025-05-27 01:03:00,1397,P1012,S001,3,0.1,Debit Card,2025-05-27 03:49:00,2025-06-19 03:49:00
503069,2024-01-06 16:28:00,1456,P1126,S012,8,0.0,Wallet,2024-01-06 18:51:00,2024-02-28 18:51:00
503070,2024-04-22 20:01:00,1101,P1005,S004,2,0.05,Debit Card,2024-04-22 20:37:00,2024-05-29 20:37:00
503071,2023-01-28 02:41:00,1428,P1010,S016,5,0.05,Net Banking,2023-01-28 04:50:00,2023-02-22 04:50:00
503072,2023-02-17 12:42:00,1177,P1039,S006,3,0.05,Credit Card,2023-02-17 15:26:00,2023-03-27 15:26:00
503073,2025-04-15 19:13:00,1288,P1005,S013,3,0.0,UPI,2025-04-15 19:43:00,2025-05-25 19:43:00
503074,2025-10-17 20:12:00,1070,P1067,S006,7,0.15,Credit Card,2025-10-17 20:17:00,2025-12-16 20:17:00
503075,2024-06-15 22:51:00,1187,P1062,S016,5,0.0,Wallet,2024-06-16 01:17:00,2024-07-14 01:17:00
503076,2024-10-30 15:56:00,1414,P1071,S010,7,0.2,Debit Card,2024-10-30 18:52:00,2024-11-04 18:52:00
503077,2025-04-15 21:49:00,1026,P1098,S018,8,0.05,Debit Card,2025-04-15 23:55:00,2025-05-01 23:55:00
503078,2024-09-14 08:23:00,1170,P1017,S009,7,0.15,Net Banking,2024-09-14 09:19:00,2024-09-30 09:19:00
503079,2026-01-03 21:52:00,1475,P1132,S007,5,0.2,Credit Card,2026-01-03 23:39:00,2026-01-25 23:39:00
503080,2024-08-30 17:47:00,1482,P1091,S021,7,0.05,Cash,2024-08-30 18:45:00,2024-10-11 18:45:00
503081,2025-10-09 06:27:00,1154,P1133,S011,4,0.05,UPI,2025-10-09 08:07:00,2025-12-01 08:07:00
503082,2025-08-01 15:23:00,1003,P1131,S020,5,0.05,Credit Card,2025-08-01 17:37:00,2025-08-31 17:37:00
503083,2025-04-16 19:35:00,1425,P1065,S010,4,0.15,Net Banking,2025-04-16 20:30:00,2025-05-28 20:30:00
503084,2024-11-21 17:02:00,1391,P1079,S011,1,0.1,wallet,2024-11-21 18:33:00,2024-11-22 18:33:00
503085,2023-03-07 19:11:00,1206,P1119,S006,1,,Cash,2023-03-07 21:27:00,2023-03-24 21:27:00
503086,2024-02-08 08:11:00,1101,P1146,S002,8,0.15,Credit Card,2024-02-08 10:45:00,2024-03-27 10:45:00
503087,2025-09-30 04:54:00,1139,P1089,S022,1,0.05,Net Banking,2025-09-30 07:25:00,2025-10-20 07:25:00
503088,2023-02-28 02:26:00,1287,P1090,S004,6,0.0,Wallet,2023-02-28 03:01:00,2023-03-21 03:01:00
503089,2023-09-29 22:44:00,1154,P1088,S001,3,0.2,UPI,2023-09-30 01:26:00,2023-09-30 01:26:00
503090,2024-09-30 06:21:00,1034,P1036,S015,5,0.05,Credit Card,2024-09-30 07:19:00,2024-11-25 07:19:00
503091,2025-10-03 19:54:00,1041,P1026,S004,3,0.05,Wallet,2025-10-03 21:18:00,2025-10-15 21:18:00
503092,2024-12-23 18:01:00,1086,P1103,S012,3,0.15,Debit Card,2024-12-23 19:11:00,2025-02-16 19:11:00
503093,2023-11-02 17:27:00,1464,P1047,S022,6,0.0,Wallet,2023-11-02 20:19:00,2023-11-26 20:19:00
503094,2023-04-15 16:23:00,1271,P1050,S018,6,0.1,Debit Card,2023-04-15 18:29:00,2023-04-29 18:29:00
503095,2024-12-01 02:16:00,1221,P1011,S020,2,0.2,Credit Card,2024-12-01 04:57:00,2025-01-18 04:57:00
503096,2024-10-25 03:05:00,1462,P1078,S012,6,0.1,Wallet,2024-10-25 05:07:00,2024-12-06 05:07:00
503097,2024-03-26 22:29:00,1473,P1107,S005,8,0.05,Net Banking,2024-03-27 01:27:00,2024-03-29 01:27:00
503098,2023-08-09 13:29:00,1227,P1065,S013,2,0.05,UPI,2023-08-09 14:20:00,2023-08-24 14:20:00
503099,2024-10-12 15:23:00,1370,P1043,S025,7,0.1,UPI,2024-10-12 17:11:00,2024-11-27 17:11:00
503100,2023-12-22 13:01:00,1270,P1031,S017,8,0.15,credit card,2023-12-22 15:12:00,2024-01-07 15:12:00
503101,2023-01-29 18:39:00,1293,P1060,S003,7,0.05,UPI,2023-01-29 18:54:00,2023-02-25 18:54:00
503102,2024-04-26 19:38:00,1038,P1112,S024,8,0.0,Debit Card,2024-04-26 21:04:00,2024-06-25 21:04:00
503103,2024-11-18 01:45:00,1316,P1139,S005,3,0.15,Cash,2024-11-18 03:09:00,2025-01-03 03:09:00
503104,2024-04-11 21:51:00,1089,P1056,S009,4,0.2,Net Banking,2024-04-11 22:16:00,2024-06-10 22:16:00
503105,2025-12-22 01:19:00,1436,P1024,S022,5,0.05,UPI,2025-12-22 03:27:00,2026-01-13 03:27:00
503106,2023-10-25 11:38:00,1153,P1094,S002,3,0.2,Credit Card,2023-10-25 12:40:00,2023-11-19 12:40:00
503107,2024-05-01 03:15:00,1242,P1093,S025,6,0.15,Cash,2024-05-01 04:20:00,2024-05-09 04:20:00
503108,2025-08-13 05:38:00,1057,P1085,S010,1,0.1,Wallet,2025-08-13 08:14:00,2025-08-17 08:14:00
503109,2024-06-13 06:57:00,1436,P1052,S021,5,0.05,Cash,2024-06-13 07:18:00,2024-07-16 07:18:00
503110,2025-02-01 07:58:00,1020,P1041,S022,8,0.15,UPI,2025-02-01 08:19:00,2025-03-29 08:19:00
503111,2023-08-08 10:01:00,1350,P1150,S004,8,0.2,Credit Card,2023-08-08 11:45:00,2023-08-17 11:45:00
503112,2025-03-09 10:51:00,1232,P1055,S006,2,0.15,Credit Card,2025-03-09 11:07:00,2025-05-06 11:07:00
503113,2023-06-20 23:03:00,1118,P1040,S006,2,0.2,Net Banking,2023-06-21 01:11:00,2023-07-22 01:11:00
503114,2024-05-19 12:36:00,1165,P1114,S007,8,0.15,Cash,2024-05-19 12:55:00,2024-07-08 12:55:00
503115,2023-08-22 00:22:00,1264,P1116,S016,1,0.15,Wallet,2023-08-22 00:57:00,2023-09-27 00:57:00
503116,2024-08-21 11:54:00,1317,P1021,S012,4,0.0,Debit Card,2024-08-21 14:26:00,2024-10-07 14:26:00
503117,2024-07-15 10:03:00,1091,P1002,S005,7,0.2,Credit Card,2024-07-15 10:05:00,2024-09-04 10:05:00
503118,2026-02-21 15:35:00,1455,P1055,S024,5,0.1,UPI,2026-02-21 18:11:00,2026-02-23 18:11:00
503119,2023-12-15 19:20:00,1232,P1102,S002,4,0.0,Debit Card,2023-12-15 21:28:00,2024-01-09 21:28:00
503120,2023-01-18 19:49:00,1209,P1118,S022,6,0.1,Wallet,2023-01-18 20:41:00,2023-02-04 20:41:00
503121,2023-05-21 17:45:00,1404,P1109,S018,2,0.0,UPI,2023-05-21 18:22:00,2023-06-05 18:22:00
503122,2024-05-13 17:42:00,1089,P1019,S002,6,0.0,Credit Card,2024-05-13 18:15:00,2024-06-10 18:15:00
503123,2024-05-15 08:24:00,1280,P1080,S006,3,0.0,UPI,2024-05-15 08:39:00,2024-05-21 08:39:00
503124,2024-04-26 17:42:00,1186,P1061,S006,1,0.2,Wallet,2024-04-26 20:02:00,2024-05-06 20:02:00
503125,2024-02-08 21:46:00,1386,P1100,S017,2,0.15,Credit Card,2024-02-08 22:05:00,2024-04-04 22:05:00
503126,2025-04-30 00:15:00,1347,P1023,S021,8,0.05,Wallet,2025-04-30 02:32:00,2025-06-05 02:32:00
503127,2025-02-18 19:00:00,1262,P1079,S021,8,0.15,Cash,2025-02-18 20:59:00,2025-04-06 20:59:00
503128,2024-01-13 01:02:00,1067,P1021,S009,2,0.0,Cash,2024-01-13 01:07:00,2024-02-04 01:07:00
503129,2023-01-19 14:07:00,1138,P1144,S012,1,0.2,Net Banking,2023-01-19 15:58:00,2023-02-03 15:58:00
503130,2024-10-18 03:11:00,1004,P1136,S012,2,0.0,Net Banking,2024-10-18 04:06:00,2024-11-16 04:06:00
503131,2023-06-14 19:16:00,1186,P1067,S012,7,0.2,CASH,2023-06-14 22:00:00,2023-07-03 22:00:00
503132,2023-10-18 19:25:00,1200,P1030,S020,3,0.15,Cash,2023-10-18 20:53:00,2023-11-08 20:53:00
503133,2025-10-17 02:15:00,1376,P1030,S023,7,0.05,Cash,2025-10-17 04:07:00,2025-11-14 04:07:00
503134,2024-05-07 18:22:00,1069,P1103,S025,7,0.15,NET BANKING,2024-05-07 20:04:00,2024-05-13 20:04:00
503135,2024-03-24 00:23:00,1107,P1118,S004,4,0.2,Net Banking,2024-03-24 01:56:00,2024-04-24 01:56:00
503136,2025-09-05 23:18:00,1374,P1036,S007,5,0.15,UPI,2025-09-05 23:29:00,2025-09-15 23:29:00
503137,2024-09-10 09:50:00,1196,P1046,S016,7,0.05,Wallet,2024-09-10 11:30:00,2024-11-05 11:30:00
503138,2024-03-23 00:18:00,1037,P1118,S014,2,0.1,Credit Card,2024-03-23 03:12:00,2024-03-30 03:12:00
503139,2023-07-29 11:11:00,1117,P1029,S020,7,0.2,Wallet,2023-07-29 12:26:00,2023-08-30 12:26:00
503140,2025-05-13 06:56:00,1246,P1007,S009,7,0.1,Cash,2025-05-13 08:42:00,2025-05-29 08:42:00
503141,2026-01-08 18:24:00,1463,P1124,S001,4,0.15,Net Banking,2026-01-08 20:55:00,2026-02-09 20:55:00
503142,2026-02-18 07:00:00,1278,P1057,S016,4,0.15,Wallet,2026-02-18 07:07:00,2026-03-07 07:07:00
503143,2024-04-09 22:53:00,1177,P1148,S006,3,0.2,UPI,2024-04-09 23:13:00,2024-05-27 23:13:00
503144,2023-12-10 15:59:00,1169,P1058,S009,2,0.0,Debit Card,2023-12-10 16:13:00,2024-01-03 16:13:00
503145,2023-04-13 12:47:00,1297,P1025,S003,8,0.05,Credit Card,2023-04-13 15:42:00,2023-04-22 15:42:00
503146,2025-11-17 05:17:00,1266,P1050,S001,2,0.2,UPI,2025-11-17 07:19:00,2025-11-24 07:19:00
503147,2025-07-03 22:37:00,1028,P1123,S011,8,0.2,Net Banking,2025-07-04 00:19:00,2025-08-14 00:19:00
503148,2025-12-02 20:16:00,1458,P1073,S019,8,0.2,Net Banking,2025-12-02 22:43:00,2026-01-01 22:43:00
503149,2023-04-27 10:10:00,1252,P1032,S004,5,0.2,Cash,2023-04-27 10:44:00,2023-05-03 10:44:00
503150,2024-11-18 13:22:00,1049,P1142,S020,2,0.0,Cash,2024-11-18 15:34:00,2025-01-04 15:34:00
503151,2023-06-07 15:13:00,1351,P1081,S014,4,0.0,Cash,2023-06-07 17:54:00,2023-07-28 17:54:00
503152,2024-02-14 03:10:00,1490,P1094,S012,8,0.05,Wallet,2024-02-14 05:42:00,2024-03-14 05:42:00
503153,2025-04-28 03:26:00,1312,P1106,S007,8,0.2,Net Banking,2025-04-28 05:58:00,2025-05-17 05:58:00
503154,2023-05-26 02:36:00,1437,P1149,S019,1,0.15,Net Banking,2023-05-26 03:30:00,2023-06-28 03:30:00
503155,2023-12-08 22:03:00,1107,P1004,S016,2,0.15,Cash,2023-12-08 22:32:00,2024-01-25 22:32:00
503156,2024-12-13 06:50:00,1088,P1030,S013,4,0.05,Cash,2024-12-13 09:44:00,2025-01-26 09:44:00
503157,2023-09-04 07:04:00,1441,P1135,S011,5,0.2,UPI,2023-09-04 09:04:00,2023-10-13 09:04:00
503158,2023-04-03 09:44:00,1029,P1063,S016,3,0.2,Debit Card,2023-04-03 12:18:00,2023-05-26 12:18:00
503159,2024-08-28 11:33:00,1116,P1088,S023,7,0.05,Wallet,2024-08-28 12:58:00,2024-09-29 12:58:00
503160,2026-01-27 03:09:00,1143,P1056,S020,3,0.05,Debit Card,2026-01-27 05:12:00,2026-03-22 05:12:00
503161,2024-12-01 03:28:00,1427,P1048,S011,2,0.1,Cash,2024-12-01 04:37:00,2024-12-05 04:37:00
503162,2025-05-12 05:57:00,1361,P1047,S023,4,0.15,UPI,2025-05-12 06:24:00,2025-07-03 06:24:00
503163,2023-09-06 22:34:00,1293,P1067,S012,5,0.0,Credit Card,2023-09-07 00:15:00,2023-09-21 00:15:00
503164,2026-02-10 08:20:00,1161,P1100,S007,1,0.2,Credit Card,2026-02-10 09:19:00,2026-02-16 09:19:00
503165,2023-01-18 15:38:00,1339,P1087,S025,1,0.2,Cash,2023-01-18 17:20:00,2023-02-20 17:20:00
503166,2024-09-18 11:56:00,1238,P1035,S021,5,0.0,Net Banking,2024-09-18 14:24:00,2024-10-22 14:24:00
503167,2023-12-27 22:06:00,1326,P1049,S011,2,0.15,Cash,2023-12-28 00:03:00,2024-01-27 00:03:00
503168,2025-11-06 02:04:00,1494,P1121,S007,7,0.15,UPI,2025-11-06 02:56:00,2025-11-19 02:56:00
503169,2025-09-06 22:08:00,1337,P1058,S023,5,0.0,Wallet,2025-09-06 22:38:00,2025-10-06 22:38:00
503170,2024-01-05 09:08:00,1331,P1044,S024,5,0.0,wallet,2024-01-05 11:54:00,2024-01-15 11:54:00
503171,2025-12-11 23:14:00,1345,P1063,S006,4,0.15,debit card,2025-12-11 23:29:00,2026-01-06 23:29:00
503172,2024-09-23 00:06:00,1333,P1080,S010,5,0.05,Debit Card,2024-09-23 02:25:00,2024-09-29 02:25:00
503173,2026-02-06 08:09:00,1016,P1041,S023,5,0.05,Debit Card,2026-02-06 11:00:00,2026-03-20 11:00:00
503174,2023-01-15 22:38:00,1211,P1090,S023,2,0.0,Wallet,2023-01-15 23:56:00,2023-02-12 23:56:00
503175,2025-11-20 13:42:00,1214,P1071,S001,5,0.0,Debit Card,2025-11-20 13:58:00,2025-12-11 13:58:00
503176,2025-10-10 11:12:00,1318,P1017,S007,8,0.0,debit card,2025-10-10 13:50:00,2025-11-13 13:50:00
503177,2024-09-29 20:08:00,1167,P1024,S022,1,0.2,Credit Card,2024-09-29 21:24:00,2024-11-21 21:24:00
503178,2025-02-28 02:42:00,1330,P1052,S011,7,0.1,Net Banking,2025-02-28 03:00:00,2025-03-01 03:00:00
503179,2024-07-01 05:47:00,1090,P1010,S021,3,0.05,Cash,2024-07-01 08:14:00,2024-08-07 08:14:00
503180,2025-02-21 22:24:00,1340,P1109,S020,3,0.05,Net Banking,2025-02-22 00:14:00,2025-03-31 00:14:00
503181,2024-12-11 07:14:00,1048,P1146,S009,2,0.0,Wallet,2024-12-11 09:31:00,2025-01-04 09:31:00
503182,2026-01-14 06:38:00,1428,P1060,S010,3,0.1,Wallet,2026-01-14 09:31:00,2026-01-15 09:31:00
503183,2023-11-01 09:00:00,1345,P1046,S017,4,0.1,Cash,2023-11-01 10:36:00,2023-11-28 10:36:00
503184,2024-01-27 06:51:00,1265,P1138,S020,4,0.05,Debit Card,2024-01-27 08:07:00,2024-03-10 08:07:00
503185,2024-03-03 15:23:00,1491,P1135,S013,7,0.2,Debit Card,2024-03-03 15:49:00,2024-05-02 15:49:00
503186,2023-03-18 16:27:00,1148,P1045,S010,4,0.2,Credit Card,2023-03-18 17:59:00,2023-05-08 17:59:00
503187,2025-02-24 19:08:00,1176,P1006,S015,5,0.05,Debit Card,2025-02-24 21:29:00,2025-03-17 21:29:00
503188,2023-02-14 18:55:00,1499,P1144,S021,6,,Debit Card,2023-02-14 20:23:00,2023-02-24 20:23:00
503189,2025-09-09 20:55:00,1292,P1110,S020,7,0.1,Debit Card,2025-09-09 20:57:00,2025-09-24 20:57:00
503190,2024-03-05 10:38:00,1442,P1121,S013,6,0.0,Debit Card,2024-03-05 11:02:00,2024-04-27 11:02:00
503191,2025-07-26 03:51:00,1104,P1002,S002,6,0.1,Credit Card,2025-07-26 06:11:00,2025-08-28 06:11:00
503192,2026-02-01 16:29:00,1141,P1073,S024,7,0.15,Net Banking,2026-02-01 17:23:00,2026-04-01 17:23:00
503193,2025-06-07 13:28:00,1313,P1149,S009,8,0.0,Cash,2025-06-07 15:58:00,2025-07-11 15:58:00
503194,2023-08-07 14:44:00,1447,P1111,S019,1,,Debit Card,2023-08-07 17:28:00,2023-08-08 17:28:00
503195,2025-06-20 02:05:00,1111,P1135,S009,8,0.0,DEBIT CARD,2025-06-20 02:11:00,2025-08-07 02:11:00
503196,2025-03-14 15:53:00,1222,P1084,S001,6,0.0,Net Banking,2025-03-14 17:24:00,2025-04-09 17:24:00
503197,2025-10-31 13:01:00,1197,P1126,S022,5,0.1,Net Banking,2025-10-31 15:56:00,2025-11-06 15:56:00
503198,2024-01-06 06:18:00,1497,P1095,S020,7,0.2,Net Banking,2024-01-06 09:15:00,2024-01-19 09:15:00
503199,2024-11-02 00:56:00,1389,P1005,S021,6,0.15,Cash,2024-11-02 02:07:00,2024-11-22 02:07:00
503200,2026-03-26 07:31:00,1024,P1035,S023,5,0.05,Net Banking,2026-03-26 08:58:00,2026-04-14 08:58:00
503201,2025-06-09 02:30:00,1301,P1043,S011,8,0.0,Debit Card,2025-06-09 05:29:00,2025-07-13 05:29:00
503202,2023-03-10 04:21:00,1350,P1062,S018,6,0.15,Cash,2023-03-10 04:35:00,2023-05-04 04:35:00
503203,2023-12-20 12:55:00,1405,P1019,S021,7,,Net Banking,2023-12-20 14:12:00,2024-01-21 14:12:00
503204,2024-08-11 18:15:00,1287,P1014,S022,7,0.05,Debit Card,2024-08-11 19:59:00,2024-10-05 19:59:00
503205,2025-11-14 11:14:00,1431,P1022,S001,2,0.05,Cash,2025-11-14 11:18:00,2025-12-30 11:18:00
503206,2026-01-29 18:24:00,1044,P1054,S001,5,0.2,Debit Card,2026-01-29 20:57:00,2026-02-19 20:57:00
503207,2023-10-29 22:31:00,1269,P1097,S025,8,0.0,Credit Card,2023-10-30 00:28:00,2023-11-21 00:28:00
503208,2025-03-04 10:26:00,1485,P1050,S024,7,0.05,Debit Card,2025-03-04 11:03:00,2025-03-07 11:03:00
503209,2024-09-14 21:18:00,1305,P1067,S013,7,0.05,Credit Card,2024-09-14 22:12:00,2024-10-24 22:12:00
503210,2023-08-03 17:04:00,1101,P1057,S012,8,0.15,UPI,2023-08-03 19:56:00,2023-08-12 19:56:00
503211,2025-09-03 22:53:00,1452,P1057,S004,8,0.1,Debit Card,2025-09-03 23:05:00,2025-10-01 23:05:00
503212,2025-01-01 14:29:00,1346,P1106,S005,7,0.05,Cash,2025-01-01 16:18:00,2025-01-12 16:18:00
503213,2025-06-29 17:20:00,1261,P1142,S020,8,0.15,Debit Card,2025-06-29 20:18:00,2025-07-01 20:18:00
503214,2025-10-12 11:39:00,1147,P1062,S010,6,0.05,Net Banking,2025-10-12 12:48:00,2025-11-24 12:48:00
503215,2024-12-26 06:28:00,1130,P1008,S025,4,0.15,Cash,2024-12-26 08:25:00,2025-02-14 08:25:00
503216,2025-08-11 13:35:00,1013,P1068,S005,1,0.15,Cash,2025-08-11 15:36:00,2025-08-29 15:36:00
503217,2025-08-14 11:05:00,1228,P1090,S007,5,0.0,UPI,2025-08-14 12:23:00,2025-09-21 12:23:00
503218,2024-10-11 15:49:00,1398,P1054,S002,1,0.0,Wallet,2024-10-11 16:42:00,2024-11-21 16:42:00
503219,2023-04-06 18:54:00,1018,P1105,S012,7,0.1,Wallet,2023-04-06 20:05:00,2023-05-23 20:05:00
503220,2025-11-02 04:15:00,1135,P1088,S008,6,0.15,Debit Card,2025-11-02 05:29:00,2025-12-18 05:29:00
503221,2024-05-18 10:11:00,1347,P1034,S014,7,0.0,Wallet,2024-05-18 11:02:00,2024-07-12 11:02:00
503222,2023-01-28 01:16:00,1438,P1147,S024,2,0.0,UPI,2023-01-28 03:15:00,2023-01-29 03:15:00
503223,2024-05-17 09:37:00,1423,P1108,S003,2,0.2,Wallet,2024-05-17 12:27:00,2024-06-09 12:27:00
503224,2025-10-24 18:37:00,1161,P1021,S003,2,0.1,Net Banking,2025-10-24 20:19:00,2025-12-16 20:19:00
503225,2024-03-16 23:28:00,1219,P1020,S010,5,0.15,CASH,2024-03-17 00:38:00,2024-04-11 00:38:00
503226,2025-05-20 02:32:00,1332,P1105,S017,8,0.0,Debit Card,2025-05-20 05:16:00,2025-07-07 05:16:00
503227,2025-08-03 23:37:00,1344,P1099,S018,3,0.2,UPI,2025-08-04 01:22:00,2025-08-29 01:22:00
503228,2025-02-02 22:08:00,1176,P1096,S001,2,0.1,Wallet,2025-02-02 23:42:00,2025-02-27 23:42:00
503229,2023-12-03 22:14:00,1002,P1047,S019,3,0.15,Cash,2023-12-04 01:11:00,2023-12-18 01:11:00
503230,2024-08-08 00:20:00,1247,P1062,S020,7,0.05,Credit Card,2024-08-08 01:31:00,2024-09-30 01:31:00
503231,2023-05-18 08:03:00,1111,P1023,S018,7,0.15,UPI,2023-05-18 09:33:00,2023-05-22 09:33:00
503232,2024-09-23 15:19:00,1125,P1055,S018,2,0.1,cash,2024-09-23 17:14:00,2024-11-17 17:14:00
503233,2025-10-21 10:10:00,1154,P1078,S005,1,0.05,Debit Card,2025-10-21 11:16:00,2025-11-19 11:16:00
503234,2024-06-21 09:06:00,1460,P1043,S024,4,0.2,Cash,2024-06-21 09:10:00,2024-08-19 09:10:00
503235,2024-04-07 11:05:00,1383,P1105,S014,5,0.15,Cash,2024-04-07 13:22:00,2024-06-04 13:22:00
503236,2024-09-11 03:13:00,1471,P1094,S003,4,0.0,Credit Card,2024-09-11 03:36:00,2024-09-24 03:36:00
503237,2024-12-28 16:23:00,1462,P1108,S025,6,0.2,UPI,2024-12-28 17:13:00,2025-01-14 17:13:00
503238,2024-12-16 06:39:00,1276,P1094,S021,3,0.0,Cash,2024-12-16 08:53:00,2025-02-03 08:53:00
503239,2026-02-01 19:20:00,1319,P1015,S019,5,0.0,Credit Card,2026-02-01 20:47:00,2026-03-29 20:47:00
503240,2026-02-08 12:21:00,1266,P1029,S013,8,0.1,Net Banking,2026-02-08 13:53:00,2026-03-31 13:53:00
503241,2023-12-31 06:34:00,1438,P1025,S019,4,0.1,Net Banking,2023-12-31 07:26:00,2024-02-29 07:26:00
503242,2026-03-17 02:35:00,1029,P1051,S018,2,0.1,Cash,2026-03-17 02:45:00,2026-05-02 02:45:00
503243,2024-01-23 08:08:00,1419,P1045,S010,3,0.0,Wallet,2024-01-23 11:08:00,2024-03-01 11:08:00
503244,2025-01-27 18:29:00,1434,P1014,S019,2,0.05,UPI,2025-01-27 19:30:00,2025-03-16 19:30:00
503245,2025-11-20 10:09:00,1099,P1076,S003,2,0.1,Wallet,2025-11-20 12:09:00,2026-01-16 12:09:00
503246,2025-04-02 02:12:00,1171,P1092,S012,4,0.0,UPI,2025-04-02 03:15:00,2025-04-07 03:15:00
503247,2024-10-18 07:02:00,1414,P1079,S010,1,0.15,Cash,2024-10-18 07:50:00,2024-10-21 07:50:00
503248,2025-12-27 02:42:00,1025,P1105,S012,5,0.1,Debit Card,2025-12-27 03:07:00,2026-02-22 03:07:00
503249,2025-07-24 13:47:00,1384,P1079,S011,5,0.0,Net Banking,2025-07-24 15:37:00,2025-08-08 15:37:00
503250,2024-01-12 19:37:00,1209,P1069,S011,3,0.0,Cash,2024-01-12 20:02:00,2024-01-21 20:02:00
503251,2024-09-20 21:05:00,1376,P1027,S001,7,0.0,Wallet,2024-09-20 23:43:00,2024-11-17 23:43:00
503252,2025-02-22 20:24:00,1048,P1005,S002,3,0.05,Wallet,2025-02-22 23:20:00,2025-04-02 23:20:00
503253,2024-05-27 04:51:00,1275,P1037,S014,3,0.05,Wallet,2024-05-27 05:22:00,2024-06-21 05:22:00
503254,2023-06-21 20:51:00,1476,P1103,S006,7,0.2,Net Banking,2023-06-21 22:58:00,2023-07-13 22:58:00
